6.310025731884262752e-05,-4.419906100367545514e-07,-2.058375246936495547e-08,-3.742624462514056644e-06,6.553547399167880565e-07,3.344010968029599628e-06,-2.550735814290431164e-11,-7.418876810191448901e-07,1.638920701087930400e-06,4.989576441540923322e-07,4.727312576434096138e-09,-2.068690492472842436e-05,1.949948364253317335e-06,6.660545978487522237e-06,9.120985717455326972e-07,-3.365300643777297419e-05,-1.018440295376433529e-06,-4.375162811566951275e-06,8.130522183205929082e-09,4.545913770642613639e-05,1.563758862194447023e-06,5.842341347469543515e-06
-7.073865113246662339e+00,-1.730099309270432401e-02,-2.554495416348753073e-02,7.556422012395380250e+00,4.900013070262249082e-02,-3.822414135815472847e-01,7.144586509296057751e-06,3.460294390458275693e+00,2.552665650630600025e-01,1.393178709342559052e-01,-2.068690492472842436e-05,1.154149477079393904e+01,-3.227797683657990802e-01,-2.598664037985318198e-01,-7.788604939848841058e-01,1.073041697497367775e+00,2.706246363088249951e-01,4.835308709364861457e+00,5.983475041989302912e-03,-3.463877689809375382e-01,3.343014326680480985e-02,1.927944162253274474e+00
1.839221467210733207e-01,2.143166421085399790e-03,-3.182323404725233285e-04,3.462045471565643878e-02,-6.649604971161520925e-04,-2.253753494128545032e-02,2.509163723818914692e-06,-1.725127227579159594e-01,-1.544837779691265837e-02,-7.144793178792847692e-03,1.949948364253317335e-06,-3.227797683657990246e-01,1.163939630270927339e-01,2.354405690148085595e-01,9.170174948167061912e-03,-2.049284794414134581e-01,-3.565210633935660123e-03,-7.520793743595936831e-02,2.594297361337421105e-04,-6.856174914050776337e-02,8.957388762280425515e-05,7.436404089781547405e-03
-3.059371170883560698e+00,-2.525923683103754869e-02,7.876553307252981417e-03,1.424695289180858193e+00,-1.069912013104696580e-01,-6.322105617727445948e-01,5.092015228146181249e-06,3.420513522657451233e+00,1.677801087002116776e-01,7.079471340868592755e-02,6.660545978487522237e-06,-2.598664037985319863e-01,2.354405690148085872e-01,5.283940668118146888e+00,-2.943474171886394930e-01,-1.160957558745668305e-01,2.803179999295228320e-01,2.643239862780243588e+00,2.969995247591644683e-03,2.837083676605485216e+00,4.958096913807343714e-02,9.942211653943311411e-01
1.076948802923486381e+00,-2.144754075642733415e-03,-4.776502429333433458e-04,-5.076505661300259042e-01,1.568481801368030309e-02,1.519231001181519103e-01,7.094386368190618089e-07,-1.179189112519763771e+00,-4.498279861738734009e-02,-2.289414689190542515e-02,9.120985717455326972e-07,-7.788604939848841058e-01,9.170174948167061912e-03,-2.943474171886395485e-01,2.150280043847533351e-01,2.970282298414587685e-01,-6.351247528822193122e-02,-6.977939214082097275e-01,-5.466592830583285245e-04,-6.315762732145385749e-01,-7.866208517283600904e-03,-1.460020700060030152e-01
-9.525864876615564469e+00,5.179778562205319958e-02,4.038631114049341664e-02,-3.501362320745351031e+00,6.714829616878091427e-03,4.758827889035100595e-02,-7.645988797052842719e-05,-9.392212777042567851e-01,-3.027276374383329749e-01,-9.727105581083338171e-02,-3.365300643777297419e-05,1.073041697497367775e+00,-2.049284794414134581e-01,-1.160957558745668444e-01,2.970282298414587685e-01,1.731005336695763930e+01,1.581880073300713230e-01,8.375994892395635105e-01,-1.432325128764889294e-02,-7.593286897912445710e+00,-2.261412539436035152e-01,-3.459701208272047079e+00
-6.642415330781855642e-01,1.563959151703998070e-03,1.288796687085772648e-03,3.095967329766631804e-01,-2.465237994523581527e-02,-4.062568926250484380e-01,-3.875230289998018948e-06,4.823612652388294952e-01,1.670445254737101815e-02,9.625278799967735416e-03,-1.018440295376433529e-06,2.706246363088250506e-01,-3.565210633935659689e-03,2.803179999295228320e-01,-6.351247528822193122e-02,1.581880073300712952e-01,1.513191410996250486e-01,9.529175160131529987e-01,3.550832829566943861e-04,5.198956384002527686e-01,-8.138660153005404171e-03,-8.153840088190524027e-02
-5.849017081986739086e+00,-1.617943580061740119e-02,1.699221646501896180e-02,3.800421451547674856e+00,-1.160381304856114987e-01,-2.468014715581429375e+00,-1.521060692839296848e-05,4.395077251221885639e+00,2.492441912631202239e-01,1.224044478994270740e-01,-4.375162811566951275e-06,4.835308709364862345e+00,-7.520793743595938219e-02,2.643239862780243143e+00,-6.977939214082097275e-01,8.375994892395637326e-01,9.529175160131527766e-01,1.083471531243623609e+01,3.977701982251549348e-03,5.021746979327584626e+00,-6.209497419392383949e-02,9.376507978369912344e-01
-3.543021466805901590e-03,-2.620374144270934915e-05,-2.897145008818870511e-05,1.723924947924982895e-02,8.623099758262760804e-05,-2.086218198174948600e-03,1.709085174729612611e-07,2.950797036296121285e-03,2.843145078694752368e-04,1.323290000360812044e-04,8.130522183205927427e-09,5.983475041989303779e-03,2.594297361337421105e-04,2.969995247591644683e-03,-5.466592830583287413e-04,-1.432325128764889641e-02,3.550832829566944403e-04,3.977701982251550215e-03,2.022949418417543249e-04,6.292618875552156640e-03,2.825243171972707627e-04,3.472566504908596984e-03
4.912015435094536642e+00,-1.827808187018064023e-01,7.204350807687417979e-02,-1.326558770643214702e+00,-2.360969499063143850e-01,-5.158640761997205004e+00,1.187221565753478819e-06,1.624037773922420413e+01,9.873440144418327291e-01,3.820338936969736032e-01,4.545913770642613639e-05,-3.463877689809379268e-01,-6.856174914050772173e-02,2.837083676605484772e+00,-6.315762732145383529e-01,-7.593286897912445710e+00,5.198956384002528797e-01,5.021746979327584626e+00,6.292618875552156640e-03,2.434421660035269497e+01,3.373799709645688982e-01,9.111387562850163491e+00
4.190441513526438344e-01,-7.579974688347371897e-03,-6.184366179603630964e-04,2.221366273696134541e-01,1.263861506586902092e-02,2.578726617577145261e-02,7.691449784042571372e-07,2.143120043417190146e-01,2.232365119766322251e-02,7.075747422178694200e-03,1.563758862194447023e-06,3.343014326680472659e-02,8.957388762280436357e-05,4.958096913807345796e-02,-7.866208517283604373e-03,-2.261412539436035152e-01,-8.138660153005405906e-03,-6.209497419392385337e-02,2.825243171972708169e-04,3.373799709645689537e-01,1.139634943845806297e-01,5.804936798137516618e-01
5.491213552844045331e+00,-1.170939927312742157e-01,2.237993876512263738e-02,2.691097559043813980e+00,1.937979131762490870e-01,1.926265380136190086e-01,2.547852338350884731e-05,6.014953059050836437e+00,4.698371134096034907e-01,1.764920330700811835e-01,5.842341347469544362e-06,1.927944162253274030e+00,7.436404089781542201e-03,9.942211653943311411e-01,-1.460020700060031262e-01,-3.459701208272046191e+00,-8.153840088190525415e-02,9.376507978369912344e-01,3.472566504908597418e-03,9.111387562850161714e+00,5.804936798137517728e-01,1.256306509237428237e+01
